n_sample,party,est,LI,LS
1,pan_na,47.221254959525346,46.445943692189594,47.9965662268611
1,pri_pvem,41.381681018849726,40.59831244373689,42.165049593962564
1,prd,5.236654037243492,4.724864184098763,5.748443890388222
1,otros,3.733281088385397,3.4913891387311726,3.9751730380396215
1,mc,1.263699181343936,0.8919885419957116,1.6354098206921603
1,pt,1.1634297146520982,1.0607931760340648,1.2660662532701317
10,pan_na,49.68412246981504,48.81522487142348,50.55302006820659
10,pri_pvem,41.019232864907714,40.151092144686686,41.88737358512874
10,prd,4.239843991576894,3.9270228320853655,4.552665151068423
10,otros,3.217322146958632,3.072105381862663,3.3625389120546014
10,pt,1.1526350614536751,1.0330260077502986,1.2722441151570516
10,mc,0.6868434652880543,0.5442982202954081,0.8293887102807005
100,pan_na,48.23149915887189,47.4379628283148,49.02503548942898
100,pri_pvem,40.665326449493904,39.801744874800754,41.528908024187054
100,prd,5.276272923583927,4.82705994360033,5.725485903567525
100,otros,3.6318757865610363,3.4342556330326293,3.8294959400894433
100,pt,1.1855095299599359,1.0811270694087276,1.2898919905111441
100,mc,1.0095161515293087,0.6839927576603777,1.3350395453982398
11,pan_na,48.81216721879957,47.96409534657316,49.660239091025986
11,pri_pvem,40.66763092406877,39.840752592612674,41.49450925552486
11,prd,4.767359796526007,4.387706509231048,5.147013083820966
11,otros,3.5369615824469403,3.248856480563228,3.8250666843306527
11,pt,1.256948531873131,1.1046184332634221,1.40927863048284
11,mc,0.9589319462855956,0.7363592937233691,1.1815045988478223
12,pan_na,47.260937706738325,46.359716134309444,48.162159279167206
12,pri_pvem,41.50429405779853,40.619316773358555,42.38927134223851
12,prd,5.575228664898894,5.07885847575488,6.071598854042908
12,otros,3.691853785331544,3.2726852563986304,4.111022314264457
12,pt,1.1962639108230013,1.0888538826771397,1.303673938968863
12,mc,0.7714218744097088,0.6230744030380637,0.9197693457813538
13,pan_na,46.86414867899203,46.11633478904698,47.61196256893708
13,pri_pvem,41.34912148520713,40.553020816742865,42.14522215367139
13,prd,6.173770883430986,5.590497848884469,6.757043917977503
13,otros,3.5567644655684028,3.383135828190292,3.7303931029465134
13,pt,1.1470287229026832,1.068538256794889,1.2255191890104775
13,mc,0.9091657638987733,0.7361564077594912,1.0821751200380554
14,pan_na,47.65608223886855,46.86803075419421,48.44413372354289
14,pri_pvem,42.58507881820914,41.759288936635585,43.4108686997827
14,prd,4.495857888760252,4.050193230659591,4.941522546860913
14,otros,3.3654862241335466,3.194986879826332,3.5359855684407613
14,pt,1.164271868400199,1.05756108971445,1.2709826470859478
14,mc,0.7332229616283069,0.5970491655334094,0.8693967577232045
15,pan_na,47.989083165765635,47.13089806245887,48.8472682690724
15,pri_pvem,41.8047425345038,41.02849061290762,42.58099445609999
15,prd,4.607050815771365,4.279724638714617,4.934376992828113
15,otros,3.416474786397536,3.2333069090397157,3.5996426637553562
15,pt,1.295220201417163,1.167189549428398,1.423250853405928
15,mc,0.8874284961445077,0.6869116343497943,1.087945357939221
16,pan_na,48.71278963685257,47.78871437665918,49.63686489704596
16,pri_pvem,40.47343532939444,39.470169422972916,41.476701235815966
16,prd,5.059020280303303,4.5197303204320285,5.598310240174577
16,otros,3.5160415260422755,3.3355345470542503,3.6965485050303006
16,pt,1.2060971520629769,0.994821509769508,1.4173727943564458
16,mc,1.0326160753444382,0.7814500766316004,1.283782074057276
17,pan_na,47.6674147519232,46.76844490690133,48.56638459694506
17,pri_pvem,41.20585376411942,40.34121489120602,42.070492637032814
17,prd,5.289317002577128,4.8874437586348565,5.6911902465194
17,otros,3.6755008051109566,3.2349037482045064,4.116097862017407
17,pt,1.1675989503990716,1.0469592217942774,1.2882386790038658
17,mc,0.9943147258702266,0.7658236907231021,1.222805761017351
18,pan_na,46.412228678897556,45.32962124205721,47.494836115737904
18,pri_pvem,41.99635674880147,40.92806062843076,43.06465286917218
18,prd,5.455466756247826,4.977565209544957,5.9333683029506945
18,otros,3.997403152082075,3.580521379723029,4.414284924441121
18,pt,1.2955471832853893,1.1471224667336721,1.4439718998371065
18,mc,0.842997480685687,0.6751002562806253,1.0108947050907489
19,pan_na,47.64818474234963,46.78062695131065,48.515742533388604
19,pri_pvem,42.24539252654506,41.41945015320458,43.07133489988554
19,prd,4.60501526500873,4.202558909165969,5.007471620851492
19,otros,3.473511891821896,3.2880900136631688,3.6589337699806235
19,pt,1.314020239201397,1.1706977197970398,1.4573427586057544
19,mc,0.7138753350732748,0.6146897473135758,0.8130609228329738
2,pan_na,48.45757045423442,47.62169788112015,49.293443027348694
2,pri_pvem,41.54098434996345,40.69801421032944,42.383954489597464
2,prd,4.611201626569868,4.273747382082755,4.948655871056982
2,otros,3.583271504433784,3.273137515840892,3.893405493026676
2,pt,1.15068389278257,1.0425576989596388,1.2588100866055012
2,mc,0.6562881720158951,0.5950467743926797,0.7175295696391104
20,pan_na,48.34538586759423,47.50342501424933,49.18734672093913
20,pri_pvem,40.46505064482347,39.623133754596054,41.30696753505089
20,prd,5.281900002127614,4.844220042130998,5.71957996212423
20,otros,3.7655953115366363,3.516037265824942,4.015153357248331
20,pt,1.2030163753239276,1.0816643854628434,1.3243683651850118
20,mc,0.9390517985941115,0.7149866641567859,1.163116933031437
21,pan_na,47.41117523734734,46.51447353338853,48.30787694130614
21,pri_pvem,41.71071697792511,40.8658089867243,42.555624969125915
21,prd,5.038085384463718,4.573196150288621,5.502974618638816
21,otros,3.583235357326593,3.3947083158347326,3.771762398818453
21,mc,1.139341270310589,0.8552528579210881,1.4234296827000898
21,pt,1.1174457726266613,1.0115786142838479,1.2233129309694748
22,pan_na,48.122914211132404,47.240090503716154,49.005737918548654
22,pri_pvem,40.00750870650865,39.05303252842844,40.961984884588865
22,prd,5.967686228222652,5.451086205177697,6.484286251267607
22,otros,3.9116106531280743,3.4519137460148572,4.371307560241291
22,pt,1.2061672529996992,1.097493219412466,1.3148412865869323
22,mc,0.7841129480085143,0.6649938412135855,0.903232054803443
23,pan_na,47.94717174867882,47.074993073058025,48.819350424299614
23,pri_pvem,41.71934466394448,40.82118753436536,42.61750179352361
23,prd,5.05166332033092,4.655058729735203,5.448267910926636
23,otros,3.530699225581288,3.3453005945634438,3.7160978565991325
23,pt,1.0976850098857962,0.9798306698362191,1.2155393499353733
23,mc,0.6534360315786966,0.5883278931225734,0.7185441700348197
24,pan_na,48.31495670110821,47.42237722633773,49.20753617587869
24,pri_pvem,40.57086452984448,39.77454783353668,41.367181226152276
24,prd,5.107028169188281,4.73608958443081,5.4779667539457515
24,otros,3.852000077132442,3.435600453936074,4.2683997003288106
24,pt,1.2404835631807243,1.0992533801991515,1.381713746162297
24,mc,0.9146669595458613,0.7477474471733976,1.081586471918325
25,pan_na,48.183428178432855,47.35837776812005,49.00847858874566
25,pri_pvem,40.899101227457194,40.06239251455088,41.73580994036351
25,prd,5.062160599657981,4.629737464454192,5.494583734861769
25,otros,3.6650804400686754,3.4191665465105148,3.910994333626836
25,pt,1.278371788786855,1.102384655385084,1.4543589221886262
25,mc,0.911857765596445,0.7080901235989872,1.115625407593903
26,pan_na,48.4375830936063,47.524809959890455,49.350356227322145
26,pri_pvem,40.07428216416147,39.175135520115525,40.97342880820741
26,prd,5.470543897900613,5.050851723035845,5.89023607276538
26,otros,3.7123186241015995,3.5490797436250845,3.8755575045781145
26,pt,1.4776632395859597,1.27432911033798,1.6809973688339395
26,mc,0.8276089806440626,0.6798803764599912,0.975337584828134
27,pan_na,48.18107525555619,47.20533692456254,49.15681358654984
27,pri_pvem,40.74744126583995,39.77261256075197,41.72226997092793
27,prd,5.205291516025567,4.824652853850013,5.585930178201121
27,otros,3.6264771145649757,3.462294073130475,3.7906601559994764
27,pt,1.3453500283633122,1.2109174522546622,1.4797826044719622
27,mc,0.8943648196500036,0.7268771936618612,1.061852445638146
28,pan_na,47.247400562257226,46.43382799698272,48.06097312753173
28,pri_pvem,42.002947130237445,41.18607737429458,42.81981688618031
28,prd,5.09853511953934,4.719261389983316,5.477808849095364
28,otros,3.6215874775559085,3.3146287002985395,3.9285462548132775
28,pt,1.1335087363166145,1.0330111700393625,1.2340063025938666
28,mc,0.8960209740934559,0.7571171570359736,1.0349247911509383
29,pan_na,48.498885920902254,47.607613218844094,49.39015862296041
29,pri_pvem,41.08389241174855,40.24950948869782,41.91827533479928
29,prd,4.89704766204871,4.504938904190439,5.2891564199069805
29,otros,3.481227839874678,3.2644342901581234,3.6980213895912324
29,pt,1.196929494371669,1.099955391364494,1.2939035973788442
29,mc,0.8420166710541399,0.6602961023300105,1.0237372397782694
3,pan_na,48.07834865090873,47.17752486348633,48.979172438331126
3,pri_pvem,40.41053182141748,39.51898237008285,41.302081272752105
3,prd,5.576632243472982,5.097790157888796,6.055474329057168
3,otros,3.7231705239605457,3.5418092156416447,3.9045318322794467
3,pt,1.2556467379894662,1.1080237900587493,1.4032696859201832
3,mc,0.9556700222508018,0.7066420789505757,1.204697965551028
30,pan_na,48.12682437102368,47.30017718816702,48.95347155388034
30,pri_pvem,40.894437720257294,40.0310376209953,41.75783781951929
30,prd,5.641275004455436,5.174523398765122,6.1080266101457505
30,otros,3.539520980891896,3.352960055162809,3.7260819066209834
30,pt,1.0987963777479413,1.006407184658523,1.1911855708373595
30,mc,0.6991455456237692,0.6102290806174832,0.7880620106300552
31,pan_na,49.430017645241065,48.557145301256334,50.3028899892258
31,pri_pvem,39.675334470308705,38.73973587478077,40.61093306583664
31,prd,5.240792106607346,4.802042595815575,5.679541617399117
31,otros,3.5539269714837967,3.3710070221843718,3.7368469207832216
31,pt,1.2270243303692883,1.10574751657474,1.3483011441638366
31,mc,0.8729044759897984,0.6774039708555499,1.0684049811240468
32,pan_na,48.148574013772205,47.3662949076753,48.93085311986911
32,pri_pvem,41.134379488414126,40.393345954188746,41.875413022639506
32,prd,5.0988933782146235,4.678768010858812,5.519018745570435
32,otros,3.577182667692457,3.404939417586518,3.749425917798396
32,pt,1.2495817223512655,1.1306884551511414,1.3684749895513897
32,mc,0.791388729555336,0.6454346571006843,0.9373428020099878
33,pan_na,48.0166042975959,47.20409598141275,48.829112613779046
33,pri_pvem,39.71451108429309,38.880399284261586,40.5486228843246
33,prd,5.985190441628486,5.489386707027573,6.480994176229399
33,otros,3.758014943733709,3.579419573807183,3.9366103136602355
33,pt,1.3749293125904682,1.2055635106543061,1.5442951145266304
33,mc,1.150749920158351,0.9165349100670145,1.3849649302496878
34,pan_na,47.6468871733779,46.879926071111576,48.41384827564422
34,pri_pvem,41.59358862000642,40.83349097965692,42.35368626035592
34,prd,5.073051042824924,4.69362606520106,5.452476020448787
34,otros,3.473860768458698,3.3016813364252107,3.6460402004921857
34,pt,1.2742500634737264,1.1589209297265997,1.389579197220853
34,mc,0.9383623318583274,0.7153092670728236,1.1614153966438312
35,pan_na,47.254288947551416,46.42608373935778,48.08249415574505
35,pri_pvem,42.124311641173286,41.34717186932587,42.9014514130207
35,prd,4.498262296594185,4.1829615565490785,4.813563036639292
35,otros,3.8918676050672216,3.334110394716814,4.4496248154176294
35,pt,1.3139958789156834,1.186951715400719,1.4410400424306478
35,mc,0.9172736306982103,0.7029492175638034,1.1315980438326172
36,pan_na,47.22738314196031,46.46679806965577,47.987968214264846
36,pri_pvem,41.67615545406322,40.812113350580056,42.540197557546385
36,prd,5.196609757925263,4.685455124053986,5.707764391796539
36,otros,3.5907074143040303,3.4264124017564765,3.755002426851584
36,pt,1.183177095248651,1.0921161685447958,1.274238021952506
36,mc,1.125967136498525,0.8750043954524727,1.3769298775445775
37,pan_na,48.14054215654978,47.16394659915481,49.11713771394474
37,pri_pvem,40.63900788971433,39.59660981895307,41.68140596047559
37,prd,5.133646319388577,4.708816598708442,5.558476040068712
37,otros,3.811298249591999,3.5974254965735977,4.0251710026104
37,pt,1.4092688941348004,1.2304826933146824,1.5880550949549184
37,mc,0.8662364906205255,0.7334886128091886,0.9989843684318624
38,pan_na,46.91621190628529,45.95898754072205,47.87343627184853
38,pri_pvem,42.20384534392686,41.306308256795745,43.10138243105797
38,prd,5.00705917974944,4.596739781344723,5.417378578154158
38,otros,3.8212070904862414,3.2728038978014475,4.369610283171035
38,pt,1.1438886174660305,1.0390786113664527,1.2486986235656083
38,mc,0.9077878620861407,0.7242688306045979,1.0913068935676835
39,pan_na,47.3184865720465,46.54148529506774,48.09548784902527
39,pri_pvem,42.81751383815596,42.08798844030213,43.547039236009795
39,prd,4.337647626641909,4.039047967451291,4.6362472858325265
39,otros,3.504308324756986,3.3578792386138465,3.650737410900126
39,pt,1.1680685608142842,1.066557227775805,1.2695798938527634
39,mc,0.8539750775843651,0.6563345004600158,1.0516156547087143
4,pan_na,48.06558848076984,47.22044943899721,48.91072752254247
4,pri_pvem,40.484285235523814,39.61075666784769,41.35781380319994
4,prd,5.2760289805027165,4.8733854504103755,5.6786725105950575
4,otros,3.9225805485244787,3.702778671156942,4.142382425892015
4,pt,1.3447509704873664,1.196392287839459,1.4931096531352737
4,mc,0.9067657841917816,0.7612046852470629,1.0523268831365002
40,pan_na,47.92188090274785,46.935522592437046,48.90823921305866
40,pri_pvem,40.28972117231373,39.474171386033724,41.10527095859374
40,prd,5.5789831013470526,5.151740898833524,6.006225303860581
40,otros,4.011872528722185,3.5709168284475474,4.452828228996822
40,pt,1.4408635865404107,1.2448668848916233,1.636860288189198
40,mc,0.7566787083287653,0.6336560861691268,0.8797013304884037
41,pan_na,50.5584370206563,49.652727321004,51.4641467203086
41,pri_pvem,39.3468583255006,38.51373829238974,40.17997835861146
41,prd,4.802817654116571,4.415006038144476,5.190629270088666
41,otros,3.5114509156763853,3.2619928331449985,3.760908998207772
41,pt,1.1058703031527752,0.9973193952221899,1.2144212110833605
41,mc,0.6745657808973775,0.6067939409285497,0.7423376208662054
42,pan_na,47.883603289972115,47.07217083509892,48.695035744845306
42,pri_pvem,41.41266151178522,40.607093058898,42.21822996467243
42,prd,5.021843995964646,4.631424260810413,5.4122637311188795
42,otros,3.6534447740766853,3.352568559123915,3.9543209890294557
42,pt,1.1594536276353258,1.0593568515379281,1.2595504037327234
42,mc,0.8689928005660122,0.6631917634765904,1.0747938376554342
43,pan_na,47.65318213418685,46.82632241402146,48.48004185435224
43,pri_pvem,41.400718013311824,40.59740425059228,42.20403177603137
43,prd,4.7129211235615465,4.358787083267946,5.067055163855147
43,otros,3.415996655651651,3.238794078790524,3.593199232512778
43,mc,1.5296686465190266,1.0041079723211195,2.0552293207169336
43,pt,1.2875134267691064,1.152393170729586,1.4226336828086268
44,pan_na,48.43492248071828,47.643453987824365,49.22639097361219
44,pri_pvem,40.65633686042527,39.850755810124056,41.461917910726484
44,prd,5.276411733004548,4.840112787326013,5.7127106786830835
44,otros,3.5660149697668833,3.3790422134299813,3.752987726103785
44,pt,1.2116176766316917,1.1005214430398134,1.32271391022357
44,mc,0.8546962794533273,0.7054848310973632,1.0039077278092914
45,pan_na,47.378361861906164,46.52757438793569,48.22914933587664
45,pri_pvem,42.78631089724752,41.90070018264763,43.6719216118474
45,prd,4.235085542765452,3.8950603171400418,4.5751107683908625
45,otros,3.688296615257137,3.4239170951049465,3.9526761354093276
45,pt,1.2328839548430663,1.1235332501677016,1.3422346595184311
45,mc,0.6790611279806558,0.6100997147128058,0.7480225412485058
46,pan_na,48.74989431318311,47.975375160464566,49.52441346590166
46,pri_pvem,40.556974740855786,39.72112149208328,41.392827989628294
46,prd,5.302223654686533,4.807567445111368,5.796879864261698
46,otros,3.4408498054531274,3.2627824786690924,3.6189171322371623
46,pt,1.0892120249963433,0.9890282781269891,1.1893957718656973
46,mc,0.8608454608250984,0.678310677855446,1.0433802437947508
47,pan_na,49.10498339456323,48.161866978055436,50.04809981107102
47,pri_pvem,41.07930355118679,40.151880662191466,42.00672644018211
47,prd,4.204510082223963,3.905518699378139,4.503501465069787
47,otros,3.397583502344189,3.214896879408704,3.580270125279674
47,pt,1.312439438919744,1.1704936883979116,1.4543851894415765
47,mc,0.9011800307620963,0.720766188712958,1.0815938728112346
48,pan_na,48.32280049783904,47.364073165717635,49.281527829960446
48,pri_pvem,41.297591458630656,40.297086308736496,42.298096608524816
48,prd,4.919081630048761,4.495479069823603,5.342684190273919
48,otros,3.569986424658452,3.3675855286492684,3.7723873206676357
48,pt,1.1517093014260635,1.0480612988816684,1.2553573039704586
48,mc,0.7388306873970197,0.5946396607881156,0.8830217140059239
49,pan_na,48.40885752434577,47.5122167515594,49.30549829713214
49,pri_pvem,40.72139139246693,39.81174378769213,41.631038997241724
49,prd,5.4111270003274585,4.939549594355021,5.882704406299896
49,otros,3.4296313734708375,3.241654750423541,3.617607996518134
49,pt,1.1260676069524473,1.01996809871244,1.2321671151924547
49,mc,0.9029251024365484,0.730324020091573,1.0755261847815238
5,pan_na,48.22497368111056,47.404936759924134,49.04501060229699
5,pri_pvem,40.699643770862366,39.903562202822215,41.49572533890252
5,prd,5.312548825904721,4.9008508473601395,5.724246804449303
5,otros,3.7933129011546476,3.36869697048263,4.217928831826665
5,pt,1.238828135760757,1.0620804386168565,1.4155758329046573
5,mc,0.7306926852069531,0.6431517741279632,0.8182335962859429
50,pan_na,47.44224532555356,46.51432019542824,48.370170455678874
50,pri_pvem,41.71507342144613,40.87470435131768,42.555442491574574
50,prd,4.834106224400085,4.396309610068067,5.271902838732104
50,otros,3.861953224966103,3.464737058406169,4.2591693915260365
50,pt,1.3271311329581008,1.1515683234916854,1.5026939424245163
50,mc,0.8194906706760215,0.5367943291453525,1.1021870122066906
51,pan_na,47.93693783137783,47.10108441956881,48.77279124318686
51,pri_pvem,41.52610933449603,40.62474232578289,42.427476343209165
51,prd,5.309645169807531,4.886661361846972,5.7326289777680906
51,otros,3.4205422910899896,3.252597071496447,3.588487510683532
51,pt,1.1246444925611585,1.0244370793722783,1.2248519057500387
51,mc,0.6821208806674544,0.6071025158224683,0.7571392455124404
52,pan_na,47.28224637890139,46.43136754705941,48.13312521074337
52,pri_pvem,42.56620168578973,41.67804195760465,43.45436141397481
52,prd,4.657285780397577,4.292704258865538,5.021867301929615
52,otros,3.5431168025589383,3.335672156772894,3.7505614483449827
52,pt,1.155349051112509,1.0346295933903293,1.2760685088346888
52,mc,0.7958003012398583,0.6580639029302875,0.9335366995494292
53,pan_na,47.373669141835315,46.41788964503768,48.32944863863295
53,pri_pvem,41.65416251958148,40.69332002651613,42.61500501264683
53,prd,5.023069475573272,4.56064267783485,5.485496273311694
53,otros,3.6685037202333257,3.4861317955194786,3.850875644947173
53,pt,1.2533362833046273,1.1557476755527163,1.3509248910565383
53,mc,1.027258859471964,0.7605632017063813,1.2939545172375468
54,pan_na,47.968420158868284,47.08133752303941,48.85550279469716
54,pri_pvem,41.81452098923414,40.997831500990486,42.631210477477794
54,prd,4.686697715278219,4.317104067243383,5.056291363313056
54,otros,3.490023383349727,3.31679717281266,3.663249593886794
54,pt,1.1797608891833962,1.0421679090149913,1.317353869351801
54,mc,0.860576864086244,0.7086506325147606,1.0125030956577274
55,pan_na,48.07098066385899,47.182202887001665,48.959758440716314
55,pri_pvem,40.73349409063458,39.86520374102759,41.601784440241566
55,prd,5.088863459896172,4.68357744906166,5.494149470730683
55,otros,3.8245098527764623,3.4519166965289907,4.197103009023934
55,pt,1.2616123278958635,1.1264548814337638,1.3967697743579632
55,mc,1.020539604937936,0.7943991143655308,1.2466800955103414
56,pan_na,47.75604821758867,46.94244373167171,48.56965270350563
56,pri_pvem,41.523226391940966,40.71714867461666,42.32930410926527
56,prd,5.240339095329369,4.850324007965026,5.630354182693712
56,otros,3.470354227328229,3.30776769861461,3.6329407560418483
56,pt,1.2390403677246766,1.1101200404431995,1.3679606950061538
56,mc,0.7709917000880839,0.6509789682885916,0.8910044318875763
57,pan_na,47.983986340928475,47.08117697338294,48.88679570847401
57,pri_pvem,41.15302058285476,40.25180568303475,42.05423548267476
57,prd,5.173106334961198,4.777165763456109,5.569046906466287
57,otros,3.643610718079572,3.4564519277390655,3.8307695084200786
57,pt,1.2709804678450314,1.1253402604783167,1.416620675211746
57,mc,0.7752955553309739,0.6344488366808689,0.916142273981079
58,pan_na,48.390138473123216,47.44304250478569,49.337234441460744
58,pri_pvem,41.72541874193397,40.80390334328159,42.64693414058635
58,prd,4.464552796302092,4.075590084452143,4.853515508152041
58,otros,3.657348575488653,3.449651897642529,3.865045253334777
58,pt,1.1687309197163707,1.0587528235844583,1.278709015848283
58,mc,0.5938104934356977,0.5388900248857167,0.6487309619856787
59,pan_na,48.05356526891017,47.16320790802302,48.94392262979732
59,pri_pvem,41.463120740367636,40.638357844716005,42.28788363601927
59,prd,4.901129124659273,4.453228342156024,5.349029907162523
59,otros,3.504501390205532,3.3381436295628633,3.670859150848201
59,pt,1.1917474694766717,1.0665529558710447,1.3169419830822986
59,mc,0.8859360063807181,0.7093476108731465,1.0625244018882898
6,pan_na,47.81059520335886,46.930144785316884,48.69104562140083
