casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total,prob_miss
5257,2,2,17,17,2-61,650,B-C,U,61,219,32,9,2,10,333,587,1,0,2,0,0,587,3
4082,8,8,14,13,8-54,2253,B-C,R,70,219,10,3,1,5,308,519,1,0,2,0,1,519,1
616,1,1,2,2,1-17,2946,B-C,R,171,136,2,2,1,9,321,410,0,0,2,0,1,410,1
4606,8,8,17,15,8-14,2907,B-C,U,126,267,17,20,2,11,443,647,1,0,2,0,0,647,3
1791,11,6,6,6,6-71,1623,B-C,U,222,152,7,1,2,15,399,638,1,0,1,0,0,638,3
2557,2,2,9,9,2-6,154,B-C,U,161,171,7,3,1,13,356,619,1,0,2,0,0,619,3
4536,12,13,15,15,13-11,488,B-C,U,172,86,12,2,1,19,292,557,1,0,2,0,0,557,3
3768,9,4,11,12,4-106,1144,B-C,U,108,213,4,3,0,20,348,668,1,0,1,0,0,668,3
6058,10,10,20,20,10-73,2809,B-C,U,125,183,18,9,4,14,353,666,1,0,2,0,0,666,3
4099,8,8,14,14,8-65,2109,B-C,M,183,154,16,11,2,8,374,525,1,0,2,0,0,525,2
5274,14,10,15,17,10-50,2750,B-C,U,97,174,30,1,3,14,319,520,1,0,2,0,0,520,3
4860,12,12,15,16,12-15,472,B-C,U,114,139,16,4,6,14,293,588,1,0,2,0,0,588,3
6363,10,10,20,21,10-27,2296,B-C,U,70,215,12,0,0,18,315,577,0,0,2,0,0,577,3
1432,5,5,5,5,5-68,1794,B-C,U,221,201,5,5,0,11,443,701,0,1,1,0,0,701,3
6055,10,10,20,20,10-73,2809,B-C,U,122,159,30,7,1,16,335,666,1,0,2,0,0,666,3
3584,9,4,12,12,4-92,980,B-C,U,167,129,8,5,1,36,346,744,0,1,1,0,0,744,3
4381,12,12,16,15,12-35,348,B-C,U,87,184,14,1,1,14,301,612,1,0,2,0,0,612,3
4859,12,12,15,16,12-14,471,B-C,U,180,208,43,6,14,16,467,738,1,0,2,0,0,738,3
6022,10,10,20,20,10-67,2797,B-C,U,138,150,9,4,0,13,314,508,1,0,2,0,0,508,3
1263,3,3,4,4,3-85,1500,B-C,NA,161,168,10,1,1,14,355,721,0,1,1,0,0,721,2
3308,15,9,12,11,9-64,1040,B-C,U,138,164,18,8,1,19,348,639,1,0,1,0,0,639,3
1330,3,5,3,5,5-85,1477,B-C,M,216,175,8,1,2,18,420,734,0,1,1,0,0,734,2
791,5,5,5,3,5-37,1731,B-C,U,164,177,11,2,3,6,363,539,1,0,1,0,0,539,3
6222,10,13,19,21,13-29,681,B-C,U,185,178,30,8,4,10,415,653,1,0,2,0,0,653,3
5721,13,13,19,19,13-56,2818,B-C,U,76,255,65,2,4,19,421,672,1,0,2,0,0,672,3
4992,14,14,22,17,14-38,247,B-C,U,63,128,14,5,101,8,319,529,1,0,2,0,0,529,3
2982,7,7,10,10,7-32,2447,B-C,U,156,290,6,2,0,3,457,656,1,0,1,0,0,656,3
1072,6,3,7,4,3-30,1323,B-C,U,170,142,4,1,4,7,328,638,1,0,1,0,0,638,3
3902,13,11,18,13,11-57,46,B-C,R,63,147,16,4,0,7,237,410,0,0,1,0,1,410,1
3190,9,7,13,10,7-91,2726,E,R,116,177,31,5,5,26,360,736,1,0,1,1,1,736,1
5177,2,2,17,17,2-56,612,B-C,M,97,210,14,3,6,18,348,629,1,0,2,0,0,629,2
5810,13,13,19,19,13-75,2853,B-C,R,47,145,63,2,3,14,274,599,1,0,2,0,1,599,1
6602,14,14,22,22,14-31,128,B-C,R,53,182,55,5,2,23,320,607,1,0,2,0,1,607,1
2761,1,4,8,9,4-8,772,B-C,U,153,152,5,3,0,11,324,644,1,0,1,0,0,644,3
506,1,1,2,2,1-52,2588,B-C,M,157,131,14,10,4,30,346,543,1,0,2,0,0,543,2
3597,15,9,11,12,9-41,985,B-C,U,104,126,13,2,4,10,259,436,0,0,1,0,0,436,3
6646,14,14,22,22,14-78,1205,B-C,U,91,164,99,3,7,25,389,603,1,0,2,0,0,603,3
2217,4,4,8,8,4-45,835,B-C,U,181,135,32,8,1,18,375,646,1,0,1,0,0,646,3
2602,2,2,9,9,2-11,172,B-C,U,204,186,24,6,10,24,454,653,1,0,2,0,0,653,3
1043,3,3,3,4,3-25,1312,B-C,U,149,191,6,4,2,6,358,561,1,0,1,0,0,561,3
5093,14,14,9,17,14-58,297,B-C,U,111,181,42,12,4,15,365,561,1,0,2,0,0,561,3
2578,2,2,9,9,2-12,160,B-C,U,106,129,18,4,3,11,271,437,0,0,2,0,0,437,3
1688,11,6,6,6,6-54,1568,B-C,U,155,144,6,2,0,6,313,468,0,0,1,0,0,468,3
4310,8,8,17,14,8-27,2626,B-C,U,131,296,22,4,1,14,468,748,1,0,2,0,0,748,3
907,3,3,3,4,3-1,1265,B-C,U,238,136,6,4,1,10,395,683,1,0,1,0,0,683,3
5588,7,11,18,18,11-8,2000,B-C,U,135,106,5,0,0,6,252,384,0,0,1,0,0,384,3
3279,15,9,12,11,9-57,1011,B-C,U,170,241,13,4,3,18,449,640,0,0,1,0,0,640,3
2035,11,6,21,7,6-31,1620,B-C,U,194,170,9,9,2,16,400,684,0,1,1,0,0,684,3
